"","Unknown.305","Unknown.356","Unknown.220","Unknown.290","Unknown.193","Unknown.369","Unknown.258","Unknown.138","Unknown.299","Unknown.55","Unknown.198","Unknown.353","Unknown.337","Unknown.116","Unknown.298","Unknown.185","Unknown.234","Unknown.221","Unknown.201","Unknown.359","Unknown.190","Unknown.296","Unknown.254","Unknown.194","Unknown.70","Unknown.303","Unknown.232","Unknown.89","Unknown.145","Unknown.178","Unknown.375","Unknown.144","Unknown.109","Unknown.239","Unknown.226","Unknown.118","Unknown.360","Unknown.180","Unknown.274","Unknown.338","Unknown.80","Unknown.174","Unknown.247","Unknown.197","Unknown.186","Unknown.184","Unknown.204","Unknown.210","Unknown.42","Unknown.383","Unknown.286","Unknown.153","Unknown.294","Unknown.192","Unknown.363","Unknown.151","Unknown.332","Unknown.354","Unknown.315","Unknown.214","Unknown.241","Unknown.41","Unknown.352","Unknown.38","Unknown.208","Unknown.328","Unknown.317","Unknown.43","Unknown.81","Unknown.77","Unknown.122","Unknown.215","Unknown.135","Unknown.22","Unknown.275","Unknown.243","Unknown.50","Unknown.236","Unknown.364","Unknown.170","Unknown.230","Unknown.34","Unknown.106","Unknown.387","Unknown.265","Unknown.283","Unknown.207","Unknown.293","Unknown.200","Unknown.137","Ribitol","Unknown.393","Unknown.367","Unknown.150","Unknown.74","Unknown.394","Unknown.103","Unknown.54","Unknown.266","Unknown.37","Unknown.271","Unknown.129","Unknown.59","Unknown.313","Unknown.390","Unknown.39","Unknown.187","Unknown.121","Unknown.323","Unknown.368","Unknown.228","Unknown.44","Unknown.278","Unknown.288","Unknown.85","Unknown.62","Unknown.58","Unknown.128","Unknown.277","Unknown.350","Unknown.365","Unknown.371","Unknown.132","Unknown.355","Unknown.6","Unknown.14","Unknown.149","Unknown.246","Unknown.78","Unknown.378","Unknown.84","Unknown.75","Unknown.212","Unknown.250","Unknown.314","Unknown.209","Unknown.351","Unknown.195","Unknown.329","Unknown.374","Unknown.219","Unknown.73","Unknown.330","Unknown.181","Unknown.115","Unknown.76","Unknown.141","Unknown.10","Unknown.242","Unknown.127","Unknown.345","Unknown.51","Unknown.142","Unknown.372","Unknown.255","Unknown.334","Unknown.325","Unknown.259","Unknown.301","Unknown.273","Unknown.15","Unknown.61","Unknown.168","Unknown.120","Unknown.335","Unknown.86","Unknown.134","Unknown.114","Unknown.284","Unknown.362","Unknown.69","Unknown.90","Unknown.87","Unknown.2","Unknown.112","Unknown.340","Unknown.57","Unknown.196","Unknown.320","Unknown.269","Unknown.88","Unknown.24","Unknown.64","Unknown.124","Unknown.218","Unknown.327","Unknown.311","Unknown.336","Unknown.35","Unknown.245","Unknown.56","Unknown.159","Unknown.217","Unknown.11","Unknown.249","Unknown.267","Unknown.268","Unknown.333","Unknown.111","Unknown.240","Unknown.16","Unknown.379","Unknown.302","Unknown.49","Unknown.72","Unknown.211","Unknown.131","Unknown.282","Unknown.324","Unknown.4","Unknown.140","Unknown.224","Unknown.312","Unknown.300","Unknown.231","Unknown.91","Unknown.82","Unknown.162","Unknown.19","Unknown.158","Unknown.125","Unknown.291","Unknown.97","Unknown.1","Unknown.316","Unknown.133","Unknown.225","Unknown.83","Unknown.319","Unknown.63","Unknown.36","Unknown.205","Unknown.272","Unknown.347","Unknown.297","Unknown.318","Unknown.17","Unknown.342","Unknown.348","Unknown.126","Unknown.13","Unknown.113","Unknown.199","Unknown.40","Unknown.264","Unknown.18","Unknown.344","Unknown.93","Unknown.148","Unknown.155","Unknown.341","Unknown.260","Unknown.119","Unknown.9","Unknown.176","Unknown.102","Unknown.167","Unknown.7","Unknown.281","Unknown.29","Unknown.253","Unknown.33","Unknown.386","Unknown.343","Unknown.139","Unknown.31","Unknown.373","Unknown.8","Unknown.67","Unknown.108","Unknown.358","Unknown.252","Unknown.100","Unknown.94","Unknown.304","Unknown.370","Unknown.117","Unknown.65","Unknown.130","Unknown.223","Unknown.143","Unknown.229","Unknown.381","Unknown.235","Unknown.326","Unknown.71","Unknown.60","Unknown.46","Unknown.123","Unknown.136","Unknown.101","Unknown.66","Unknown.213","Unknown.349","Unknown.262","Unknown.389","treatment","batID","concentration","data"
"70",0,0,0,0,0,0,0,0,0,0,0.0103805301258119,0,0,0,0,0,0,0,0.00784021492243188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03553143331661,0.0116284042608056,0,0,0,0,0,0,0,0,0.00989920724517149,0,0,0,0,0,0,0,0,0,0,0.00500219260398905,0,0,0,0,0,0,0,0.00437290750448508,0,0,0,0,0,0,0.0242007361708672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0691562932226833,0,0,0.180217982575791,0,0,0,0,0,0,0,0,0.00787765114648169,0.00140920643387503,0,0.00972361352760452,0,0,0,0,0,0,0,0,0,0,0.0115392703940204,0,0,0,0,0,0,0,0.0155868392847392,0.0534731893618159,0,0,0,0,0,0,0.0152900235083443,0,0.0136722438261917,0,0,0,0,0,0,0,0,0,0,0,0,0.0393026872202946,0,0,0,0,0,0,0,0,0,0,0,0,0.0450910405293297,0,0.0185300395659887,0,0,0,0,0,0,0,0,0,0,0.20750185919876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154354899789378,0,0.0784886090751005,0,0.330135798476599,0,0,0,0,0,0,0.036360378277713,0.0192876774336634,0,0,0,0,0,0.201688548407025,0,0,0,0,0,0,0,0,0,0,0,0,0,0.664719376905782,0.00444867129125256,0,0,0,0,0,0,0,0,0,0,0.00208662382144304,0,0,0,0,0.0525212396645493,0,0.0711992414494015,0,0,0.0293125634310021,0,0,0,0,0,0,0.0097352009302866,0,0,0,0,0.52906565370662,0,0,0,0.0401182621013798,0,0,0,0.0312654864522673,0,0.0359699719411935,0.00363577042617094,0,0,0,0,0,0,0,0,0.0208591075050876,0,0,0,0,0,0,0,0,0,0.122602742424464,0,0,0,0.0629436627077503,0,0,0,0,"C1",26,"3","12.03.21"
"71",0,0,0,0,0,0,0,0,0,0.00737234742709056,0,0,0,0.00385172671148165,0,0,0,0.00367779128327002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00149626380413379,0,0.00304282218991913,0,0,0,0,0,0,0,0,0,0,0,0,0.0143632942766568,0,0,0,0,0,0,0,0,0,0,0,0,0.014644105690878,0,0.0226304661356313,0,0,0,0,0,0,0,0,0,0.0228630785757698,0,0,0.015459297035147,0,0,0,0,0.0195478274019047,0,0,0,0,0,0,0,0,0.0977517106549365,0,0,0.0249021047402266,0.0184224861374511,0,0,0,0,0,0,0.00350385585505839,0.00992689305347584,0,0,0.016025111078727,0,0,0,0,0,0,0,0,0,0,0.0108259087004974,0,0,0,0,0,0,0,0.0135040951734428,0.00896920039452746,0,0,0,0,0,0,0.013036774685597,0,0,0,0,0,0,0,0,0,0,0,0,0.0191454707486923,0,0.0812508966580885,0,0,0,0.0061191741009393,0,0,0,0,0,0,0,0,0.06671366695322,0,0,0,0,0,0,0,0,0,0,0,0,0.168648210315511,0,0,0.0160209198635894,0,0,0,0,0,0,0,0,0,0,0,0.050541863344676,0,0,0,0,0.088635817730592,0,0,0,0,0,0,0.0933635084058382,0,0,0,0,0,0,0,0,0.129793550382115,0,0,0,0,0,0,0,0,0.0226283705280625,0,0,0,0,0.491568763024463,0,0,0,0,0,0,0,0,0,0,0,0,0.0135774414383513,0,0,0,0.0231355075597157,0,0,0,0,0.0399129417556472,0,0,0,0,0,0,0,0.0177770390062562,0,0,0,0.309944550642851,0,0,0,0.0124206660603655,0,0,0,0.012663756538348,0,0.0559925386311634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0723445644906255,0,0,0,0.0143695810993633,0,0,0,0,"C1",27,"3","13.03.21"
"72",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119605895101912,0,0,0,0,0,0,0,0,0.0862812769628991,0,0,0,0,0,0,0,0,0,0,0,0.0110452320535364,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114706112178141,0,0,0,0,0,0,0,0.0570788145075162,0.0208667372276036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136645438702491,0,0,0,0,0,0,0,0,0,0,0,0,0.0384072287838211,0,0,0,0,0,0,0,0,0,0,0,0,0.191880130930488,0,0,0,0,0.0136621061673019,0,0,0,0,0,0,0,0,0,0,0,0,0.116538045942924,0,0.0570873464678312,0,0.257178879775794,0.095481167885443,0,0,0,0.00914382375475948,0,0,0,0,0,0,0,0,0.128426723216175,0,0,0,0,0,0,0,0,0,0,0,0,0,0.538760384904032,0,0,0,0,0.0510162472779542,0.146703401062431,0,0,0,0,0,0,0,0,0,0,0.0410521364814788,0,0,0,0,0.0206741586947788,0,0,0,0,0,0,0,0.114919411186017,0,0,0,0.276223434050403,0,0,0,0.0116510012359032,0,0,0,0.00989097970806094,0,0.0251278419792217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0658813598496747,0,0,0,0.0193992400534193,0,0,0,0,"C1",28,"3","15.03.21"
"73",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00297108098177389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035273515768235,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00907416408174675,0,0.0117998899974898,0,0,0,0.0142415205736183,0,0,0,0,0,0.0148901718210601,0,0,0,0,0,0,0,0.0322358809831248,0,0,0,0,0,0,0,0,0.0825763831544178,0,0,0,0,0,0,0,0,0,0,0,0.016749704953083,0.00111750789184073,0,0.0104181535730005,0,0,0,0,0,0,0,0,0,0,0.015578556682434,0,0,0,0,0,0,0,0.0411193237179974,0.0387223934575426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300018585397917,0,0,0,0,0,0,0,0,0,0,0,0,0.0398438747107765,0,0,0,0,0,0,0,0,0,0.00294922749411123,0,0,0.199635583159822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0631833995345008,0,0,0,0,0,0,0.022361084580646,0,0,0,0,0,0,0,0,0.262010403650804,0,0,0,0,0,0,0,0,0.0182645489842449,0,0,0,0,0.520251080679799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241192969971421,0,0,0,0,0.0209495479457076,0,0,0,0,0,0,0.00118306835482872,0.0194148371075797,0,0,0,0.244027963325477,0,0,0,0.0075364732225739,0,0,0,0.00672690083870706,0,0.0276357218301342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0431596447934115,0,0,0,0.0132650670112366,0,0,0,0,"C1",29,"3","14.03.21"
"74",0,0,0,0,0,0,0,0,0,0.0173148267260487,0,0,0,0.0124747584524991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00824093090975047,0,0,0,0,0,0,0,0,0,0,0,0,0.023682818792674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420770497467343,0,0,0,0.0405096956622244,0.0213219300930506,0,0,0,0.029508644352079,0.0478388010825587,0,0,0.0346197958792388,0,0,0,0,0.173138409687628,0,0,0,0,0,0,0,0,0.0854700854700855,0,0,0,0,0,0,0,0,0.0350190275800102,0,0,0,0,0,0.0373158420560531,0,0,0,0,0,0.0244073503977777,0,0,0,0,0,0,0,0,0,0,0,0,0.114678073849979,0,0,0,0,0,0,0.0278920024032763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395411891288715,0,0,0,0,0,0,0,0,0,0,0,0,0.161762770608858,0,0,0,0,0,0,0,0,0,0,0,0,0.0580512465640198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404682938562184,0,0,0,0,0,0,0,0,0.128380100123368,0,0,0,0,0,0,0,0,0.0516733969245358,1.14315808047427,0,0,0,1.05295143124565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0479915934618662,0,0,0,0,0.0450392503907295,0,0,0,0,0,0,0,0.034605009519951,0,0,0,0.565568385186631,0,0,0,0.0141209731198775,0,0,0,0,0,0.135413478357945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0451920427700371,0,0,0,0.102454683505373,0,0,0,0,0,0,0,0,"C1",3,"0.1","15.02.21"
"75",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104865897771939,0,0.131447940583651,0,0,0,0.123744892814049,0.132622981768844,0,0,0,0,0.102881383770279,0,0,0.198999752719111,0,0,0,0,0.151397528705603,0,0,0,0,0,0,0,0,0.127713920817369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0623294068679329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288067874556781,0,0,0,0,0,0,0,0,0.093167709972679,0,0.100818533689606,0,0.345409884394226,0,0,0,0,0,0,0,0,0,0,0,0,0.243494645598439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300862767462222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333711696594966,0,0,0,0,0,0,0,0,0,0.0653061778704232,0,0,0,0,1.1349070007126,0,0,0,0.292898599429243,0,0,0,0,0,0,0,0,0,0,0,0,0.194142915820311,0,0,0.313735996446675,0,0.275142421519652,0,0,0,0,0,0,0,0.109853294802427,0,0,0,1.14469901058921,0,0,0,0,0,0,0,0,0,0.889976193665588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222213344133267,0,0,0,0,0,0,0,0,"C1",4,"0.1","17.02.21"
"76",0,0,0,0,0,0,0,0,0,0.00356060880485303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159872971145928,0,0,0,0,0,0,0,0,0,0,0,0,0.0181647393546203,0,0.0182774283520174,0,0,0,0,0,0,0,0,0,0.0316674258330548,0,0,0,0,0,0,0,0.0344010428021711,0,0,0,0,0,0,0,0,0.0744601638123604,0,0,0,0,0,0,0,0,0.00914416686943113,0,0,0.0317746621370294,0,0,0.0134772405757964,0,0,0,0,0,0.00763195322694123,0,0,0,0,0.0261311244448045,0,0,0,0,0,0,0,0.0743783734110238,0.033903030136255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044533964745538,0,0.0139025506627467,0,0.00807907408758127,0,0,0,0,0,0,0,0,0.0526293969133866,0,0,0,0,0,0,0,0,0,0,0,0,0.0285484851954194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416912939079728,0,0,0,0,0,0,0,0,0.42757840741402,0,0,0,0,0,0,0,0,0.0247279646707634,0,0,0.0583801709095862,0,0.660726490335165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0806108019928722,0,0,0,0,0.0287229713849374,0,0,0,0,0,0,0,0.0265764277409704,0,0,0,0.282400445041567,0,0,0,0.00956765939190727,0,0,0,0.00861707317192864,0,0.0573841455777538,0,0,0,0,0,0,0.0132936665639076,0,0,0,0,0,0,0,0,0,0,0,0,0.0668409335367382,0,0,0,0.0140188747890921,0,0,0,0,"C1",5,"0.1","15.02.21"
"77",0,0,0,0,0,0,0,0,0.00351755168863348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170631066658797,0,0,0,0,0,0,0,0,0,0,0,0,0.0189649693585476,0,0,0,0,0,0,0,0,0,0,0,0.0408393713002362,0,0,0,0,0,0,0,0.116109015484978,0,0,0,0,0,0.0104513018816517,0,0,0.220264317180617,0,0,0,0,0,0,0,0,0,0,0,0.0570260710199648,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0282656145013751,0,0,0,0,0,0.03224819844715,0,0.0864423422601641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25400896558344,0,0,0,0,0,0,0,0,0,0,0,0,0.0446967542537037,0,0,0,0,0,0,0,0,0,0,0,0,1.4432454958943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0807486780861895,0,0,0,0,0,0,0.0413222894134214,0,0,0,0,0,0,0,0,0.611117967355928,0,0,0,0,0,0,0,0,0.0239670470988247,0,0,0,0,0.369038867753769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03980199164969,0,0,0,0,0.0306980909233454,0,0,0,0,0,0,0,0.0284981306299458,0,0,0,0.176020671280025,0,0,0,0.0018959007406533,0,0,0,0,0,0.0860130817151105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C1",6,"0.1","14.02.21"
"78",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344589140742222,0,0,0,0,0,0,0,0,0,0.0307671236444403,0,0,0,0,0,0,0,0.13435208681346,0,0,0,0,0,0,0,0,0.099304865938431,0,0,0,0,0,0,0,0,0.0190075978170777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0725038555578566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112184818762836,0,0,0,0.010999354118455,0,0,0,0,0,0,0,0,0.119092466030736,0,0,0,0,0,0,0,0,0,0,0,0,0.0501911633542239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100098088591204,0,0,0,0,0,0,0,0,0,0,0,0.203243474206812,0,0,0,0,0,0,0,0,0.0375194314761721,0,0,0,0,0,0,0,0,0.0581994070528467,1.27926983325997,0,0,0,1.36464703145346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412971543600045,0,0,0.0516321845067619,0,0.0456995400828957,0,0,0,0,0,0,0,0.190925387428122,0,0,0,0.170480073552893,0,0,0,0,0,0,0,0,0,0.114538045966063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297623749509276,0,0,0.0245799869528094,0,0,0,0,0,0,0,0,"C1",7,"0.1","16.02.21"
"79",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00945153741558985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000995812824184658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00224057885441548,0,0.00417141360363399,0,0,0,0,0,0,0.013785060083626,0,0,0,0,0,0,0,0.0200508649032414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0639795265515035,0,0,0.153926898856927,0,0,0,0,0,0.00550447117786955,0,0,0.00910126604429234,0,0,0.0123260785040066,0,0,0,0,0,0,0,0,0,0,0.0353339864302265,0,0.0106919612387385,0,0,0,0,0,0.14718489866063,0.0309671735078935,0,0,0,0,0,0,0,0,0.0189421546949195,0,0,0,0.0128326693302633,0,0,0,0.00657699632717309,0,0,0,0,0.0365338829872746,0,0.00761623122217975,0,0,0,0,0,0,0,0,0,0,0.044467095326455,0,0.0298106990216675,0,0,0,0,0,0,0,0,0,0,0.895218360113678,0,0,0,0,0,0.228986290479846,0,0,0,0,0,0.0244321518491817,0,0,0,0,0,0,0,0.0500207781845895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236080009449801,0,0,0,0,0,0,0,0,0.0113852669695298,0,0,0,0,0.585529256206414,0,0,0,0.252033278269805,0,0,0,0,0,0,0,0,0.0668584098470025,0,0,0,0.0421946736201034,0,0,0,0,0.0288930459249624,0,0,0,0,0,0,0,0.104092835576872,0,0,0.044510517397277,0.376027896306763,0,0,0,0.0013735848403361,0,0,0,0,0,0.0961523862258881,0,0,0,0,0,0.0239704304961077,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0680481745875254,0,0,0,0.0551503721510291,0,0,0,0,"C1",8,"0.1","15.02.21"
"80",0,0,0,0,0,0,0,0,0,0.00365460444727904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00283797076653894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013050953554803,0,0.0100358205228143,0,0,0,0,0,0,0,0,0,0.0152207694916455,0,0,0,0,0,0,0,0.0404655486884087,0,0,0,0,0,0,0,0,0.0615006150061501,0,0,0,0.0124452273329318,0,0,0,0,0.0197898686805798,0,0,0.0127944900848185,0,0,0.0192212621714694,0,0,0,0,0,0.0107579676619811,0,0,0,0,0,0,0.00616524683765356,0,0,0,0,0,0.0772933655262479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00863370773625432,0,0.0425206309676265,0,0.00761122837565824,0,0,0,0,0,0,0,0,0,0,0.043529612250855,0,0,0,0,0,0,0,0,0,0,0,0,0.0206976143835512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0325826715057274,0,0,0,0,0,0,0.043187098537652,0,0,0,0,0,0,0,0,0.188434847311436,0,0,0,0,0,0,0,0,0.0229804767183474,0,0,0,0,0.40774992112061,0,0,0,0,0,0,0,0,0,0,0,0,0.0399880542015297,0,0,0,0.0583015706700277,0,0,0,0,0.0139232668046845,0,0,0,0,0,0,0,0.0193697410225131,0,0,0,0.12958660450802,0,0,0,0.0035432453089963,0,0,0,0,0,0.0606181781982429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00831481565844465,0,0,0,0.0212307884395716,0,0,0,0.0105048787113386,0,0,0,0,"C1",9,"0.1","17.02.21"
"81",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210068392596453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196688840343169,0,0,0,0,0,0,0,0,0,0.0425554561633496,0,0,0,0,0,0,0,0.0353380357224937,0,0,0,0,0,0,0,0,0.0935453695042096,0,0,0,0,0,0,0,0,0.0140642335657758,0,0,0.0355720208499279,0,0,0.0159486775451116,0,0,0,0,0,0,0,0,0,0,0.029623459355158,0,0,0,0,0,0,0,0.0577315116769336,0,0,0,0,0,0,0.0288728225033893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0616024736844858,0,0,0,0,0,0,0,0,0,0,0,0,0.073395952255162,0,0,0,0,0,0,0,0,0,0,0,0,0.298836696613046,0,0,0,0,0,0,0,0,0,0.446738852701196,0,0,0,0,0,0,0,0,0,0,0.012793804249707,0,0,0,0,0,0.0872199192135725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59972333849791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133435907806782,0,0,0,0,0,0,0.00349407321168504,0,0,0,0,0,0.0918980513922735,0,0,0,0.142906809172927,0,0,0,0.00136936262498398,0,0,0,0,0,0.0695516865373171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165391366586368,0,0,0,0.0291570594702724,0,0,0,0,0,0,0,0,"C2",1,"0.1","15.02.21"
"82",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124778747702561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121209147736779,0,0,0,0,0,0,0,0,0,0.0218264526542099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0925925925925926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0866532185526106,0.00792073789764086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347902333228919,0,0,0,0,0,0,0,0,0,0,0,0,0.0324676345786362,0,0,0,0,0,0,0,0,0,0,0,0,0.0396241321311801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00497856982011732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.539611866545395,0,0,0,0.726312952332789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0266666415064907,0,0,0,0,0,0,0,0,0,0,0,0,0.111805531967891,0,0,0,0.16730730764731,0,0,0,0.0103895801647237,0,0,0,0.00890355727147956,0,0.066182270378799,0,0,0,0,0,0,0.0102905119718407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C2",10,"0.1","18.02.21"
"83",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0693747164747394,0,0,0,0,0,0,0,0,0.099601593625498,0,0,0,0,0,0,0,0,0,0,0,0.0181203089816374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101850814939385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17207650262852,0,0,0,0,0,0,0,0,0,0,0,0,0.137952240585063,0,0,0,0,0,0,0,0,0,0.00700074088274502,0,0,0.0680112644546477,0,0,0.0323210888382313,0,0,0,0,0,0,0,0,0,0,0,0.165091579054593,0,0,0,0,0,0,0,0,0,0,0,0.358113362019605,0,0,0,0,0,0,0,0,0.200060485388919,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29529713447307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127272393671305,0,0,0,0,0,0,0,0,0,0,0,0,0.196049215872733,0,0,0,0.150625068409861,0,0,0,0,0,0,0,0,0,0.10411585356209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250451267820571,0,0,0,0,0,0,0,0,"C2",11,"2","26.02.21"
